sentiment,text,data_id
negative,"I go through a lot of ice. I live in an apt. so buying the ice maker attachment for my frig is out.<br /><br />This is okay but it took up too much counter space to keep out all of the time.  Plus it is heavy so once you put it down, you want to leave it down.<br /><br />If you have the option of putting an ice maker in your frig, that is the better choice.",20
positive,"I am not sure why it didn't work with our Samsung, but it didn't. 5 stars for being able to return it without a hassle.",20
negative,Garbage. Don’t fit in model they say they are supposed to,20
positive,Easy installation. Came with the jumper cables. Great product.,20
positive,Worked out just right..,20
positive,Worked great for my whirpool,20
positive,works as it should but middle extension handle broke and seller fully refunded me although I just wanted a replacement extension. still works though with the top handle attached to the washing cone,20
positive,Buy it if you want to save money,20
positive,"Great filters! These are very nice quality, and the water tastes very pure. Thank you for making these!",20
negative,"Defective. After three weeks, it locked up and started causing a loud rattle in the refrigerator. This is the second time I've had this issue with this particular brand, and the return period ended too quickly for me to return it. Bad product, bad return policy.",20
positive,Nothing to dislike. Several people in the office uses the ice. Not sure how I ever got along without it.,20
positive,We bought this ice machine for our RV and just love it. We use it when we have parties at the house too.  It is quite and makes the ice really really fast! The ice taste great. Would recommend it to anyone.,20
positive,sturdy,20
positive,easy install,20
positive,Good quality,20
positive,"Great quality, original GE product and brand new. All as described and fast shipment. No complaints on my part and will recommend to everyone.",20
positive,much better then the OEM one,20
positive,Perfect replacement . Less then 10 minutes to install,20
positive,I took a chance and ordered these to replace the name brand filter (which was 4 times as much) and so far so good.,20
positive,Does just as good of a job filtering as the really expensive ones!!,20
positive,"Water filer, how excited are you supposed to be.",20
positive,"The installation takes a while, i suggest watching some YouTube videos before attempting it. They stopped my dryer from rocking and making loud noises.",20
positive,Cheaper and fast!,20
positive,"We've got a Cuisinart coffee maker and  many of the filters we've bought in local stores never fit properly.  These filters on the other hand are just the ticket! Price is reasonable and the filters fit, what more can you ask?",20
positive,"Excelente para hacer mi café en estos k cups reusables, buen material, el café queda riquisimo",20
positive,"I use this for my Brazilian Rosewood Orchestra Model guitar. It is easy to set up, provides very accurate temperature and humidity readings (I tested it with a room humidistat before using it) and provides me great comfort that I will know if there is an issue with my precious guitar. I like it better than the D'Addario Humiditrak",20
negative,Very convenient and easy to use. But after only 3 uses the seam is starting to come apart!! I will soon have to throw away bc grounds will start to go through,20
positive,This stuff is fabulous!  It works quickly and makes cleaning of a freezer - much faster.  I had my doubts - but no more.  Super product!,20
